Ticker,Class,T,alpha,alpha_se,c_search,lr_exp,p_exp,reject_exp,hl_search,P_search,d_tf,lam_tf,lr_sum,p_sum,reject_longmem,bic_best,aic_best,bic_geometric,bic_searche,bic_tfarch,bic_figarch,sumg_searche,sumg_tfarch,sumg_figarch,hl_spline,sumg_spline,lr_spline_vs_geom,alpha_capped
ECL,US Stock,6654,0.2803867630847229,0.0844614510792645,1.976464125953128,54.56057694855917,1.5072921538982161e-13,True,3,0.7709105661948064,0.2089628200787914,0.016671454510083,22.7345471812132,9.299688763922828e-07,True,figarch,figarch,9927.781544716709,9881.98533348868,9894.272096406225,9876.131194410114,6.924433918465648,6.1853659561272805,9.39167948027518,6,9.283999141820876,76.35256182800003,False
ED,US Stock,6654,0.2733523063080271,0.0788169285860007,2.2259923344756696,40.943199045453184,1.5671842816993728e-10,True,3,0.802859363112969,0.1989901374532139,0.021178552866043,27.076025219909752,9.7804455992601e-08,True,tfarch,tfarch,6946.402645814305,6914.223812489382,6914.165190681506,6926.037751631608,5.9585272114467385,5.598650738725779,5.418209628940248,2,5.527361539466978,44.613852532149394,False
EIX,US Stock,6654,0.3323921282862501,0.1427548209625966,1.3885896760658636,34.522561445090105,4.2133919655391e-09,True,4,0.7458854415745619,0.309414712468868,0.0196303856805748,31.97442726091685,7.810778646223711e-09,True,searche,searche,11683.577245754546,11657.819050029986,11668.02314770213,11672.81371239203,8.052068037003295,7.234017360719004,7.539732239901039,4,10.516222752866362,123.13343925474146,False
EL,US Stock,6654,0.0009728607356857,0.0001171065730236,825.1508539064316,187.09542929677627,1.3688667959089813e-42,True,3,0.8426079255558314,0.1947821700158281,3.7637070276152206e-30,0.0,0.5,False,tfarch,tfarch,14509.22875357654,14330.897690000293,14330.77861691823,14352.240320459898,10.53673551954996,10.507771863625988,11.943545003765474,6,6.6350748358291085,512.9502852909445,False
ELV,US Stock,6196,0.0641559258707029,0.0980837335671833,15.078983905793498,78.542406171724,7.829924700460093e-19,True,3,0.7975354551395322,-0.121188528111246,6.242813688130371e-08,0.0,0.5,False,figarch,figarch,12550.402467806864,12480.55019922154,12482.151638142996,12461.877746106324,4.999053340990977,4.61659889706406,8.43857147367465,4,8.934502030075075,129.4354558128307,False
EMN,US Stock,6654,0.205321329175643,0.0583358980822321,2.6991428742344308,88.97227950721935,4.0038385707259314e-21,True,4,0.7721021856197278,0.2442527259644167,0.0077209253261472,12.765804456457772,0.0001765068704734,True,figarch,figarch,14115.650324651426,14035.442410864736,14040.70338990352,14000.1330202055,9.379879326061827,8.504684442589921,30.841053476269607,10,28.633108147449803,154.8700947345205,False
EMR,US Stock,6654,0.4190027320886693,0.096266975619845,0.7192580397255595,28.824459597200985,7.924400099696026e-08,True,6,0.8218224347137205,0.5208443000534668,0.0216900483140982,45.492305161786135,7.661983431817588e-12,True,figarch,figarch,12167.896136774909,12147.836042898238,12158.20207083221,12142.39335835629,12.382265329913018,11.379690546204753,17.699174796734088,9,17.26629813229609,49.100934951880845,False
EOG,US Stock,6654,0.2207204075222894,0.1104351854898879,2.6799819671269787,45.88600031459282,1.2533847619835683e-11,True,3,0.8630664549310748,0.2344174105240688,0.0123027813608532,14.79629300108718,5.988535495032741e-05,True,searche,searche,16214.267632023675,16177.145997429612,16178.018136798592,16190.460132610187,7.662677265145045,7.223509962276912,7.216130787326465,3,7.697172444403448,49.43866385499132,False
EPAM,US Stock,3609,1.2441752781771998,1.4984196004377788,0.0474623544476057,0.6413247172295087,0.4232315046220235,False,10,0.7843663079649392,1.2068208137765675,0.13253252989400188,46.166205072304365,5.431737571648643e-12,True,figarch,figarch,9486.416479112655,9493.893957392405,9493.487344978897,9485.443802813797,10.804396803743975,11.604212865083408,15.474795172598698,3,10.13742431102001,91.88660372263439,False
EQIX,US Stock,6499,0.0016644582145576,0.001151373137177,731.6473527865847,229.96777519863824,6.058572075577717e-52,True,2,0.9828276564736024,-0.2221230544928564,3.6241527998992656e-08,0.0,0.5,False,figarch,figarch,16408.738545825392,16187.510627254249,16187.38757879483,16184.688311081223,3.7841939265157465,3.7774768905793694,3.38717618478668,2,3.328769428910632,258.5696928481866,False
EQR,US Stock,6654,0.3047029736058518,0.0576062356663729,1.7914020794103145,50.514890774456944,1.1826405635923756e-12,True,3,0.8675627757072766,0.235537330737709,0.0207923034993868,51.19853345874253,4.174048611875835e-13,True,searche,searche,10838.296274358268,10796.54574930434,10798.584915750378,10811.069115397157,6.540568745555064,6.057214837223945,6.271305094052164,3,6.582626527745322,56.58025244603596,False
ES,US Stock,6654,0.2411886110821809,0.1055825792850023,2.607969217036588,36.223046206005165,1.7597713597665263e-09,True,3,0.7325938823204742,0.1532209470634656,0.0147735181648241,13.35360368216061,0.0001289632563364,True,searche,searche,9157.12307011725,9129.664389631776,9135.265248863643,9137.054444055791,6.260242627051275,5.719096800288432,6.762013647234457,4,7.009314879420687,46.28982005955913,False
ET,US Stock,5123,0.1971411465963539,0.1036834574294866,3.900184085351674,72.32326258080866,1.826812109272362e-17,True,3,0.8795514500271916,0.0274740594770249,0.0134106796770564,16.58763560526677,2.322644182304001e-05,True,searche,searche,10477.555228346737,10413.723020299734,10419.1083503913,10423.19706599694,4.943893094398713,4.590849947350659,4.764254484543695,2,4.6664061025355394,97.38638374794756,False
ETN,US Stock,6654,0.1911450459917909,0.1083971999396488,3.525263774753653,27.0961957094205,1.9357851476711065e-07,True,3,0.8200042060677886,0.0746066886648073,0.005373494617702,3.282825038353621,0.035004163510295,True,figarch,figarch,13275.68275588152,13257.35092589263,13266.086693687,13241.607494004122,6.59301042397358,6.054891563793557,8.953199750139621,6,8.01569753873713,74.7955133570049,False
ETR,US Stock,6654,0.2316050761779353,0.0733991531173492,3.005983652180851,39.88733625366877,2.6904188732617944e-10,True,3,0.6992354957756796,0.0837121613319666,0.015305518340376,15.204476210506982,4.82372347341088e-05,True,figarch,figarch,9408.699394495126,9377.576423961988,9384.998467062454,9372.307432078946,5.327053050446004,4.939688147648289,6.642869960654356,4,6.967702368265743,60.31418763560941,False
EW,US Stock,6595,0.0014079952901031,0.000885223816925,893.0225590204757,196.0672940841523,1.5068778958603325e-44,True,2,0.4649745190515329,-0.2610886487115661,4.051012905580833e-09,0.0,0.5,False,figarch,figarch,14813.09790874236,14625.78572177984,14625.648154813009,14625.568592792084,3.5275178321246274,3.522339883119056,3.0259082792043173,3,5.142414941481005,692.2344230374092,False
EXC,US Stock,6654,0.3114077376779043,0.0882245965075015,1.7866377635317567,32.48130494551879,1.2034466653066489e-08,True,3,0.7378192929020824,0.2720325305098652,0.02768609695914,31.813583515053324,8.485087959644756e-09,True,searche,searche,10166.288362544834,10142.571423319843,10145.55177029307,10153.944192751736,6.181483351005811,5.8470826808443,6.065909706250898,3,6.181347358100277,33.6066952632591,False
EXPD,US Stock,6654,0.0941372650323735,0.1099838453613136,8.413685207068731,71.72199167649342,2.4775582239357712e-17,True,3,0.7848337979826969,0.095838210904049,0.0038078604900131,1.901146889284064,0.0839750009033891,False,searche,figarch,13660.40348715415,13597.445861198186,13598.163994107565,13602.257211327378,6.970569386948662,6.707634154657115,8.140578131926247,7,8.719632612883949,97.45897088395576,False
F,US Stock,6654,0.0530319371163619,0.0830960725393579,17.889245612487517,100.15873158686009,1.4066000163797848e-23,True,3,0.8952367452420595,-0.0050401219504902,0.0031090154582225,1.4275797877198784,0.1160799124113706,False,tfarch,tfarch,16599.79937054182,16508.40500467549,16508.0653295342,16517.217118430897,5.478234117835298,5.411099958890404,5.403821140958982,2,5.31547633043404,104.43947928730267,False
FANG,US Stock,3437,0.0492790257803929,0.1288103810709379,18.95777399372587,45.36105096101528,1.6386081660535162e-11,True,3,0.7669288508090903,-0.0446100313893216,2.240770359072197e-07,0.0,0.5,False,searche,figarch,9203.499943813878,9166.20510042087,9166.601268749197,9171.055008214027,5.773556830115892,5.482200250980946,5.706078396137051,2,5.532048539347623,57.36807005836454,False
FAST,US Stock,6654,0.4767768955906087,0.177014671416907,0.6164072347346999,10.40829056106486,0.0012545081925233,True,5,0.6372633922854047,0.5470900580341289,0.0325173000051994,37.63503485332876,4.2649291030538327e-10,True,searche,searche,13835.48817713657,13833.844252296036,13835.06283293895,13847.574291780902,10.47014642204332,9.605866743966136,14.6687944560644,4,11.60627867707194,72.38938247461374,False
FCX,US Stock,6654,0.3928601841663201,0.1081622475874254,0.8280956147442601,19.877780612237984,8.255426644396562e-06,True,5,0.8036354552110138,0.4918570400259068,0.0206525109982973,35.23321168997791,1.4624633538851122e-09,True,searche,searche,19916.3160960562,19905.202681164494,19908.85536851478,19921.50985955268,12.002681438201124,10.863561179097712,14.662138097317175,5,15.06944101277831,26.44655859675913,False
FDX,US Stock,6654,0.2581591316062471,0.1325705274201919,1.620301368567449,34.84895535771648,3.5630068428588943e-09,True,4,0.7479911482786901,0.3990364347107049,0.009609895519029,16.311697259210632,2.686562561983989e-05,True,tfarch,tfarch,13854.904672931343,13828.820083294158,13826.29254731899,13844.521573969592,13.248761412227518,12.073395551307454,12.545333457197993,3,11.674324742340314,241.29138131043143,False
FE,US Stock,6654,0.0876124563859172,0.088250420973743,11.961586685670133,100.68965523840234,1.075860084360011e-23,True,2,0.7345215374053915,-0.140913005340524,0.0069504589539367,5.198795387039354,0.0113012732612087,True,tfarch,tfarch,10194.65946234444,10102.734172826567,10101.234159398176,10113.21025391196,3.8527582203006334,3.7947915269887833,3.591827280723591,2,4.076194547317656,131.63180932768773,False
FFIV,US Stock,6654,0.0010494327007359,0.0001952419922763,762.9060545090924,105.44792237716683,9.742500412771892e-25,True,3,0.8609300557409956,0.1966606971160046,1.9394737669591643e-08,0.0,0.5,False,figarch,figarch,18485.30961750027,18388.62606084363,18388.42420083072,18369.82186023237,10.602375913145403,10.568620001563726,5.399420514530446,2,6.23533461211106,243.3742543557055,False
FIS,US Stock,6284,0.1722432575228014,0.1865279290947034,4.62872686487616,104.04886553187316,1.973872965735702e-24,True,3,0.8719610309199484,0.061885498318891,0.0131849871129445,23.15706564492393,7.46468142295954e-07,True,figarch,figarch,11927.15977634266,11831.815744720474,11825.592482473265,11816.409914451851,5.015081063113623,4.915791396868403,4.001702856547977,2,4.806243074394735,205.4803773319545,False
FISV,US Stock,6653,0.1489455892653804,0.1410105657359596,3.4168996735081514,73.38691017514611,1.0657050958655705e-17,True,4,0.9867394031151946,0.3983984073056868,0.0056114205423302,14.296951173795604,7.80587655335932e-05,True,tfarch,tfarch,12737.368217342764,12672.74551667476,12665.188252853355,12696.95533139825,14.68831512363294,14.485945643845726,18.079334083924643,3,10.911405515231802,593.7049029885638,False
FITB,US Stock,6654,0.2633011909238781,0.0811971723721869,2.3550277113267093,67.95607918901806,1.6717818979590915e-16,True,3,0.8961126924121673,0.144523931277175,0.0159280312499323,40.38113723554488,1.0447434924831995e-10,True,searche,figarch,14489.779706095973,14430.587992627485,14436.6130825418,14432.826375143715,5.951948627360602,5.498319675823846,6.862374098225399,5,6.986285987560914,99.06748889374649,False
FMC,US Stock,6654,0.0010402907136936,0.0001051256359021,1234.5191561149663,420.45921376018487,1.938621787764644e-93,True,2,0.9298848871868076,-0.3175420633614463,2.530764142575995e-13,0.0,0.5,False,figarch,figarch,16114.884891422527,15703.190043382872,15696.886520013317,15681.03526867093,3.3731374309712248,3.2053029416086543,2.960625069733073,2,2.740153463908346,489.5426507506672,False
FTNT,US Stock,4168,0.197258885605576,0.1813990003281652,3.625159416167875,12.901791527361638,0.0003282677713046,True,3,0.5825296325548319,0.0740850825729614,0.0098833510934472,3.075794348733325,0.0397328824531001,True,figarch,figarch,11293.477990991518,11288.849025467804,11291.413757959544,11258.57674181775,5.702720363008926,5.379373486128728,13.219395561795196,4,1649.146269884356,490.6530985239424,False
GD,US Stock,6654,0.241810590586691,0.0821387831201683,2.4097552104457867,48.5504551820668,3.218995983586493e-12,True,3,0.756823241629847,0.2016841532256999,0.0126122508353011,17.038542902319023,1.8314354032443252e-05,True,searche,figarch,10442.220137609433,10402.434048147896,10407.472815366516,10402.54630670704,7.261136321847654,6.651004552898407,9.707556548165185,4,9.668401233730217,67.14226311515813,False
GE,US Stock,6654,0.1697373533299859,0.0772702826515725,3.7458730969780913,101.62187380576506,6.719913374024453e-24,True,3,0.9632198378856744,0.2142815434192458,0.0081482164845818,17.130741360788306,1.744647092104147e-05,True,tfarch,tfarch,13055.670467896172,12962.812959810935,12959.786240160758,12972.243627691496,8.166190593617605,7.76555638199024,8.994617387941611,4,9.064007522054617,127.51436289603043,False
GILD,US Stock,6654,0.1017692300778218,0.1501183089727979,7.299785384922066,47.11255069614526,6.70251198519197e-12,True,3,0.755919382039633,0.1955488333491772,0.0064625696136659,4.680450621808632,0.0152538723744852,True,tfarch,tfarch,14754.717853493425,14716.369668517807,14713.870772767905,14721.26801822117,7.8122917694053315,7.843000161816501,6.452735973638995,2,6.045538729268191,95.89057005642644,False
GIS,US Stock,6654,0.0657193041514877,0.1044206836785695,12.370747481271469,83.86316666960556,5.302327634149474e-20,True,3,0.7910026738788012,0.1657399952510566,0.0049540754168697,3.681193772772531,0.0275147184847514,True,tfarch,tfarch,8351.311301580825,8276.21250063175,8273.658820206692,8284.508476796622,7.464992940879866,7.675072356492825,7.853994620694421,3,8.091172698442053,110.52036589049568,False
GL,US Stock,6654,0.0015068781241032,0.0001927773824833,1073.0959896861075,326.7564178343782,4.8893858722145223e-73,True,2,1.0092073479849426,-0.6219352761094943,1.3822935663143448e-07,7.154412196541671e-05,0.4966256364872197,False,figarch,figarch,11087.673826282711,10769.681774168865,10769.454749101273,10683.8807831441,2.1807038979200346,2.176894774728906,2.0667173867479707,2,2.0575635327436665,438.2038364936234,False
GLW,US Stock,6654,0.3790583290542623,0.1249651561577124,0.9003492991057971,31.80514136036436,1.7044097448590963e-08,True,5,0.8319400643462349,0.4601610444691924,0.0186078056951988,40.12469127683289,1.1912917959201175e-10,True,searche,searche,16765.08380688162,16742.043031241785,16743.990905828974,16751.835937743406,11.641265275322164,10.584173549419445,11.843337499809737,6,11.559280498999106,101.09819834037262,False
GM,US Stock,3916,0.0450185814247417,0.1207636957930415,15.914234123304633,45.25278931770663,1.7317372102137554e-11,True,3,0.7915536210960362,0.1937754932912708,3.406591042369536e-07,0.0,0.5,False,searche,searche,8699.249285049113,8662.2028064572,8662.471907640023,8673.388296952811,11.179667761257615,10.475138865659437,12.256566917693512,3,12.412428243677068,34.69858361473598,False
GME,US Stock,6124,0.0503215947113339,0.1323939402516223,23.748849575892333,137.9098357458024,7.626198995564343e-32,True,2,0.8933916541014283,-0.2702767734407465,0.0031435466893551,1.240064009347407,0.1327293590093669,False,searche,figarch,20021.402664817157,19892.170779641645,19892.55957907581,19897.22819973597,3.3308655565132708,3.270644372027574,3.20207833120286,2,3.671786276564307,161.88462586886817,False
GNRC,US Stock,4111,0.001125374166054,0.0003408867007157,736.7983510146274,101.28977041320286,7.94651025627733e-24,True,3,0.9487608859134788,0.1681412314247137,1.5575959848826467e-08,0.0,0.5,False,tfarch,tfarch,11244.272734366345,11151.24112731468,11151.137403347017,11169.72456212646,9.716223410217436,9.69201989578549,8.67616306871341,4,6.951754345634331,148.60330075281672,False
GOOG,US Stock,5491,0.2389273821669043,0.1515637900709925,2.169423920945437,34.78957169235764,3.6733580727830125e-09,True,4,0.7396684153038476,0.292798595446025,0.0114964216892039,12.17621100175711,0.0002420143243275,True,tfarch,tfarch,11146.593127058008,11120.367441285058,11119.003104256715,11126.969948326509,9.315034992126485,8.50738792603414,9.713347453992991,6,11.576364761062734,185.2543987875524,False
GOOGL,US Stock,5491,0.271834433978311,0.1451878221739558,1.695539831684535,30.379592635094014,3.5524586073431367e-08,True,4,0.7175829328135536,0.3379835458697189,0.0125444666356762,13.60505352609107,0.0001127887348074,True,tfarch,figarch,11160.681577237052,11138.865870521366,11138.379742729916,11144.527197735611,10.260794215842878,9.236051057482609,10.955673008962448,7,12.972374969423935,177.31420183989758,False
GPN,US Stock,6392,0.0267625225287162,0.0786467897278422,37.191225965245984,58.69611868411084,1.8400412735392264e-14,True,2,0.6996435128408077,-0.0564627305247201,1.0274643442419002e-07,0.0,0.5,False,figarch,figarch,13975.920467362592,13925.94692869962,13926.204614624334,13915.237595101333,5.47756107262498,5.332242914205074,8.28647177231155,4,8.337254297159376,124.5090164758676,False
GRMN,US Stock,6416,0.004626060744418,0.0106077366726906,134.55264320602913,13.495064829592591,0.0002391917050946,True,4,0.7738922563699038,0.4969636045086537,0.0035922504381448,1.280028564919121,0.1289468620985628,False,tfarch,tfarch,15305.259668811022,15300.49108517787,15299.179749573952,15309.913610955631,18.86530770040696,22.68762900282444,5.672762852691664,2,12.475498229226446,321.2010341705427,False
GS,US Stock,6654,0.2653039792732352,0.079089809073242,2.0552464676221707,56.48257489500247,5.6698604360971636e-14,True,3,0.8124565695540746,0.2517551093880799,0.0152564005646253,28.20572142420133,5.4540824421216775e-08,True,searche,searche,13776.9886897711,13729.270480596628,13730.00966517719,13742.769607711203,7.557332297647724,6.993767889523701,8.616578317322718,4,8.822463013363217,71.65850428372505,False
GWW,US Stock,6654,2.182818903017727,1.5897981753941974,0.008493302505518918,4.102417899175634,0.04282193248545292,True,8,0.5513214337546938,1.9819194463425975,0.36629915396230217,31.63079195098726,9.322482712442013e-09,True,figarch,figarch,12433.897503559965,12438.55945138132,12432.5827819675,12414.00648860839,7.4329165324624356,10.353846610569324,17.08806099151784,7,7.980156772211614,113.3143420251181,False
HAL,US Stock,6654,0.1542074553216096,0.1589684916672011,4.618790572781353,57.31533748586662,3.712488217585828e-14,True,3,0.7964939293210519,0.1699660995255174,0.0096306782386108,12.387839354010794,0.0002160695046531,True,figarch,figarch,17624.46502174432,17575.914049978983,17572.715940309554,17558.04024945183,6.815254032299651,6.678816587565906,5.354701322494264,2,5.489229710864819,96.0610734891743,False
HAS,US Stock,6654,0.1805184793742193,0.1590520562347585,3.4434939503921163,49.04387311906976,2.5030084403680296e-12,True,3,0.6348232862174167,0.1979440288182357,0.0079538319461069,7.422165296778985,0.0032212619889217,True,tfarch,figarch,14054.324998577524,14014.045491178984,14013.7033525837,14017.908672731235,8.180692660140073,7.503605322568278,13.83950470829563,4,10.602288645122458,79.69758881386588,False
HBAN,US Stock,6654,0.1632009872444382,0.0541828329688517,4.836454661925949,116.8105133635854,3.1584708022874088e-27,True,3,0.9022456531173833,0.007119918161811,0.0082013163263614,13.72814123263015,0.0001056325704961,True,figarch,figarch,14321.094627231188,14213.048479588131,14218.560378652592,14211.216778199036,5.288142763234936,4.870784162208936,6.711613766115273,5,6.797756608724892,134.34129177241084,False
HCA,US Stock,3840,0.1021503908286191,0.1090729414383023,10.08221702762843,25.7648473479876,3.856488060781398e-07,True,2,0.613643619340595,-0.1385824807706821,0.0081970910707606,2.592916247293033,0.0536712660076926,False,tfarch,figarch,7869.66548597751,7852.085988852701,7851.606621462731,7854.145154180724,3.804122176104871,3.733320815201288,4.398728425651262,3,5.60026633287274,73.20481299814037,False
HD,US Stock,6654,0.3702820718172691,0.0926789716976025,1.152246932699856,37.04380017029689,1.1550525619119882e-09,True,4,0.8337325617738574,0.370941093064396,0.0257237459358496,48.342816687129016,1.7892634009247917e-12,True,searche,searche,11466.770242834216,11438.49080838445,11442.857434985228,11455.288741983586,8.100130446770152,7.365089746390123,8.416547496862766,4,9.262090148183932,44.717531093236175,False
HIG,US Stock,6654,0.1969979907065337,0.0786921072163647,3.480705718486077,86.68237029989723,1.2742769555842734e-20,True,3,0.8456326264642887,0.0988550239795851,0.0096351353967508,18.845310325770697,7.087960197272481e-06,True,figarch,figarch,13340.422594349233,13262.504589769864,13270.737317889616,13261.960844744755,6.2158731520163,5.700150068227663,7.733424611794556,4,7.854918785585816,104.86177393804974,False
HLT,US Stock,3145,0.2396240804942678,0.1033820938999446,2.176657790200113,20.518260553626533,5.906507597351582e-06,True,4,0.8115436601652055,0.2288977237387001,0.0084216703319759,5.054348641361685,0.0122821068210343,True,searche,figarch,5581.9404102673525,5569.392199018702,5574.422747301895,5572.507153331083,9.169219712222253,7.983868088195457,11.811083475957014,6,12.4724881011394,36.34826063523997,False
HON,US Stock,6654,0.1677080234588244,0.063601501961837,4.124086096807662,96.5778967041024,8.580081509616317e-23,True,3,0.8460002828571727,0.1095273759589201,0.0069463249500721,8.601818786730291,0.0016791372707748,True,searche,figarch,11253.299044029998,11165.485513046426,11171.33714662194,11167.22374462224,6.863516457686244,6.264142152961744,8.339533704830476,4,8.10227119785453,143.67339255550905,False
HPQ,US Stock,6654,0.1205778286434009,0.1601970634506229,6.068230721805486,57.53758860754897,3.3158163447117586e-14,True,3,0.7364830764343208,0.1938990846324028,0.007963733454739,8.298567464689768,0.001983818146714,True,tfarch,tfarch,16095.176523183776,16046.403300296755,16041.560223086575,16053.898499823714,7.428166840390562,7.426800311395612,6.416784581196672,2,5.9013650560637805,102.33410927661134,False
HRL,US Stock,6654,0.0024291836958832,0.0023545828592439,420.7362209741436,35.28625817025386,2.846333241512626e-09,True,2,0.6273390065902068,-0.0276484244960254,8.145716147342945e-08,0.0,0.5,False,tfarch,tfarch,10143.754555703794,10117.23266325407,10117.161522948123,10125.446645621863,5.7228626629940935,5.7084093134573015,6.038104721550804,6,8.007382635256997,216.10084086883035,False
HSY,US Stock,6654,0.1495330048922588,0.1700461822109553,5.117949255301188,61.3835733844644,4.697130561731981e-15,True,3,0.7396042102922851,0.1552883969369711,0.012321210759988,15.435153311078466,4.2692541973501895e-05,True,tfarch,tfarch,9510.560663597344,9457.941455933407,9448.413009693602,9464.984270675715,5.947447752492471,6.047322891037806,3.6318837762107408,3,5.204903965924354,150.78837832916724,False
HUM,US Stock,6654,0.0241734182462979,0.0671045165500881,36.73177121688662,112.38728505037398,2.939075519558133e-26,True,3,0.6672943938938448,0.0586763436264453,2.6625957781653785e-08,0.0,0.5,False,figarch,figarch,16248.065317129947,16144.442397800103,16144.64072519739,16117.84343798953,7.32662839545053,7.107510298343475,16.367558421007082,5,13.4693474056783,197.24632555684548,False
IBM,US Stock,6654,0.1354056695766064,0.1205248487294552,5.436742777966275,72.33082330812795,1.8198264768340768e-17,True,3,0.7386883265744602,0.0961193661940723,0.0054805894722476,4.061446302830518,0.0219364538230976,True,searche,figarch,11016.777946043976,10953.211488456378,10954.775323075306,10953.825388240732,6.865343371607102,6.346105256622932,8.732418853954655,9,1573.2135423878428,439.0164846366861,False
ICE,US Stock,5176,0.1543816390926499,0.0719978496232268,5.149735732691582,68.83165087978341,1.0723773247764728e-16,True,3,0.8196865086221542,0.0476051622478944,0.0092707607238849,9.80732172439275,0.0008690922870335,True,tfarch,tfarch,9556.315961920503,9495.986187528026,9495.83416889124,9505.640391091303,5.384084082252405,5.163601810748568,5.241646022976802,2,5.293142949531559,71.40898852676037,False
IDXX,US Stock,6654,0.001553685976975,0.0001987664194089,675.8686987345542,137.75178230912934,8.257993175497313e-32,True,2,0.7284937981083199,-0.0536129604119055,2.6259265695361863e-08,0.0,0.5,False,tfarch,figarch,14226.974825868425,14097.987409279824,14097.87845214488,14099.580010120177,5.374892728405956,5.367732917176917,4.601059926628009,3,6.071924037042615,444.7712117572773,False
IEX,US Stock,6654,0.2292594346256634,0.0917139081962834,2.4862806751989392,61.82041776650658,3.762526402100453e-15,True,3,0.8092637513756945,0.2226520438139483,0.011554840507157,16.436072861144567,2.5159249587746264e-05,True,searche,searche,11886.551701952038,11833.49564990606,11837.603293957856,11844.244314705556,7.983620486476892,7.167658688899033,8.47318662495123,4,8.678918483424313,64.85983708249114,False
IFF,US Stock,6654,3.0,0.790397523760933,0.0027754560938268212,59.219081759945766,1.4105933548481111e-14,True,7,0.7538288073223429,-0.04336233034273387,1.1173513545306284e-08,0.0,0.5,False,figarch,figarch,12344.69587089153,12294.241154852114,12338.124695088698,12280.89898591696,5.870484040604835,5.4984092292461675,12.547914586826996,7,11.556121022605659,379.33097163025195,True
INTC,US Stock,6654,0.0055749382516031,0.0012888035481375,171.82540947060625,112.33384541310808,3.019371356689735e-26,True,3,0.9206698495572876,0.0759177729966269,0.0017917723001803,0.6489507910519023,0.2102440245182856,False,tfarch,figarch,16039.233838913568,15935.66435922099,15934.990059349078,15939.871190481916,6.625912019630677,6.886827497910879,5.730901351564167,2,6.081815637455045,136.42294947664595,False
INTU,US Stock,6654,0.0259711463009492,0.105776173137045,38.452968588548,114.04626848665066,1.2730310560689515e-26,True,2,0.8894911938411362,0.0032675839408405,0.0027335681038746,1.0531953385288944,0.1523861588999473,False,tfarch,figarch,14642.68661133865,14537.404708572529,14536.594072387292,14540.844093282209,5.452531259964668,5.579403012535977,5.089351656947378,2,4.954211124594232,200.09121374527055,False
IP,US Stock,6654,0.1677343986002964,0.0694073254834211,4.225634619721534,90.4457201954756,1.9012172467558697e-21,True,3,0.8587786976106012,0.1229433591027514,0.0086788747856542,11.723931663451369,0.00030850729826,True,searche,figarch,14110.668058776544,14028.986704301598,14031.397912252169,14033.653332344918,6.512163230391436,6.155471662648711,7.624641030279394,4,7.826553371551925,101.44362924533016,False
IQV,US Stock,3296,0.1234581416382162,0.101611537821613,6.375772653316759,41.725109302510646,1.0505114927080164e-10,True,3,0.7944303569340285,0.0682765264529703,0.0056989209449529,2.5619848564638232,0.0547305385450843,False,searche,figarch,6319.894141809442,6286.189960225913,6286.745663963831,6289.442108031091,6.223648301838582,5.90996919075107,7.8000103626079795,3,7.272583511859914,60.5419329920669,False
ISRG,US Stock,6538,0.0010472501167273,0.0002339559704263,832.6017602754298,198.06924663847167,5.5103030161487253e-45,True,3,0.9034701681255266,0.125327657489201,1.841817155154483e-08,0.0,0.5,False,figarch,figarch,17458.727223995003,17269.40405757389,17269.18728545383,17223.760598636774,8.571804493590633,8.5485545827617,4.253984297438855,3,6.12662536460863,559.1262178599791,False
IT,US Stock,6654,0.0039153973707977,0.0008075079633089,276.3996027472952,58.237866875371765,2.3226504650217567e-14,True,2,0.7833321850512788,-0.0923051346243345,5.6130293720827914e-08,0.0,0.5,False,figarch,figarch,15589.760357804324,15540.286856649484,15540.227914865332,15525.252101314543,4.943495586664425,4.915728160434857,12.033087745575465,4,7.815631418386308,244.59482916772868,False
ITT,US Stock,6654,0.3250188500164396,0.1414456540637208,1.2862381644422798,30.14360228215264,4.012085447544221e-08,True,4,0.7693785753611352,0.367059974566404,0.0168921566150458,32.01667752265348,7.642732968324785e-09,True,searche,searche,13302.02119442644,13280.641957864817,13282.07642542266,13295.25031915461,9.948528186652227,8.793796355628675,10.397758240125892,6,9.86172697246138,39.2474497162184,False
ITW,US Stock,6654,0.3753851569018812,0.0977626036590864,0.9199924816038184,28.47054344060234,9.513492961302857e-08,True,5,0.7884993947287273,0.4522714898294391,0.0188132248193969,27.634919243229888,7.325492859461258e-08,True,figarch,figarch,10530.168216049296,10510.462038329224,10520.703930161271,10503.912793224556,11.563954064105989,10.31914236850707,18.746757284446208,11,18.722802936619573,48.58652090604846,False
IVZ,US Stock,6654,0.2907681557005678,0.0743216419909735,1.7107907010249168,51.57238871082882,6.900526640166349e-13,True,4,0.8317198791264991,0.2922318665864978,0.016131244690848,31.462836537095427,1.0164708880864772e-08,True,searche,figarch,17020.456326099138,16977.64830310884,16981.777486763374,16980.95860254432,8.181288232547253,7.512241144483371,11.62142310332887,5,11.623161785749,65.42439440657836,False
JBHT,US Stock,6654,0.1196439931348977,0.1067422352129211,4.699816700206071,72.10159222007132,2.0439876464155805e-17,True,4,0.9279893666423864,0.3014024129045798,0.0027624921583476,1.9192579710270363,0.0829692421189018,False,searche,searche,14738.22903620838,14674.891809708835,14676.350177610668,14684.389833288731,13.589416463074674,12.488367957948514,15.685692979758205,6,15.500602695824533,76.96899301994927,False
